,label,token
4598,[ 3 18 22 16  6 12 16 12 12  0  3 16 12  3 12 16 12  0 12 22  5],"['چراكه', 'او', 'ميخواست', 'به', 'اين', 'صورت', 'با', 'يك', 'نظر', 'ترديدانه', 'و', 'با', 'شبهه', 'و', 'شك', 'به', 'وسايل', 'ارتباطجمعي', 'نظر', 'بياندازد', '.']"
4599,"[12 16 12 12  5 12  3 12  3 12 12 16 12 22  3 12  3 12 12 16 16 12  0 12
 12 12 22  5]","['وسايلي', 'از', 'قبيل', 'روزنامه', '،', 'تلويزيون', 'و', 'راديو', 'كه', 'جزأ', 'محصولاتي', 'به', 'شمار', 'ميآيند', 'كه', 'اخبار', 'و', 'وقايع', 'روز', 'را', 'به', 'گونههاي', 'مختلف', 'مورد', 'بررسي', 'قرار', 'ميدهند', '.']"
4600,[18 16 12  0  5  0 12 22  5],"['آنها', 'درباره', 'زندگي', 'سياسي', '-', 'اجتماعي', 'توضيحاتي', 'دادند', '.']"
4601,[ 3 12 18 16 16 12 20 12  3 12 16  0 12 18 16 18 16  0 22  5],"['اما', 'محتوي', 'آن', 'را', 'با', 'وجود', 'تمام', 'كوشش', 'و', 'سعي', 'براي', 'متقاعد', 'كردن', 'ما', 'به', 'خودمان', 'را', 'متمركز', 'كردند', '.']"
4602,"[12  5 12 12 16 12  0  5 12 16 16 12 22  3 16 12  6 12 16 12 12  0 12  3
  0 22  5]","['كتاب', ')', 'دو', 'سمت', 'از', 'كشتار', 'دستهجمعي', '(', 'اعتراضاتي', 'را', 'به', 'همراه', 'داشت', 'ولي', 'با', 'وجود', 'اين', 'كتاب', 'با', 'وجود', 'دلايل', 'زياد', 'تنظيم', 'و', 'مرتب', 'شد', '.']"
4603,[12 12 16 12 12 12 12 16 12 12 22  5],"['فُن', 'كنوبلسدورف', 'در', '17', 'آوريل', 'سال', '1699', 'در', 'كوكدل', 'متولد', 'شد', '.']"
4604,[18 12  1  0 12 12 12 18 12 12 22  5],"['او', 'مفسر', 'بسيار', 'عالي', 'ايدههاي', 'معماري', 'پادشاه', 'خودش', 'فردريك', 'وليكف', 'بود', '.']"
4605,[18 12 20 12  3 12 22  5],"['او', 'محافظ', 'عمده', 'كاخها', 'و', 'پاركها', 'بود', '.']"
4606,[16 12 12 22  3 20 12  3 16 12 12 12  0 22 16 12 22  5],"['براي', 'امپراطور', 'معمار', 'بود', 'و', 'همه', 'چيزهايي', 'كه', 'براي', 'ساختن', 'يك', 'ساختمان', 'لازم', 'بود', 'را', 'طرحريزي', 'كرد', '.']"
4607,[12  3  1  0  3  0 22  5],"['چيزهايي', 'كه', 'امروز', 'مرسوم', 'و', 'متداول', 'است', '.']"
4608,"[12  3 12 12  3  1  0 22 22 12 16 12 22  3 12 12 12 12  3 12 12 12  0 22
  5]","['كاخها', 'و', 'سالن', 'تؤترهايي', 'كه', 'قبلا', 'ساخته', 'شده', 'بودند', 'موقعي', 'به', 'بهرهبرداري', 'رسيدند', 'كه', 'اختلافات', 'بر', 'سر', 'پاركها', 'و', 'باغهاي', 'براندنبورسك', 'آغاز', 'شده', 'بود', '.']"
4609,[16 12  0 12 16 12 16 12 22  5],"['به', 'طور', 'همهجانبه', 'كنوبلسدورف', 'در', 'هنر', 'با', 'استعداد', 'بود', '.']"
4610,[12  3 16 12 12  0 16 18 12  0 22  3 18 16 18 12 22  5],"['هنري', 'كه', 'در', 'دوران', 'خدمت', 'نظامي', 'به', 'او', 'اختصاص', 'داده', 'بودند', 'و', 'او', 'از', 'آن', 'گذر', 'ميكرد', '.']"
4611,[18 16 12  3 16 12 12 22  5],"['او', 'در', 'يوگانگتفريد', 'و', 'در', 'فنوانگنگي', 'تحصيل', 'كرد', '.']"
4612,"[ 3  3 12  3 12  3 16 12 16 12 16 12 12  3 16 12 16 12 12  3 12  0  0 22
 16 12 22  5]","['و', 'بعد', 'ديدگاهها', 'و', 'آگاهيهايي', 'كه', 'در', 'مسافرت', 'به', 'درزدن', 'در', 'سال', '1722', 'و', 'به', 'ايتاليا', 'بين', 'سالهاي', '1736', 'و', '1737', 'پيدا', 'كرده', 'بود', 'را', 'تكميل', 'كرد', '.']"
4613,[12  0 12 12 22  3 16 18 12  0 16 12 22  5],"['فردريك', 'دوم', 'وليعهد', 'پرنس', 'بود', 'كه', 'با', 'هم', 'رفتارهاي', 'متقابلي', 'را', 'سازماندهي', 'كردند', '.']"
4614,[12 12  0 16 12 12 12  3 12  0  5 16 12  0  0 22  5],"['شاهزاده', 'فردريك', 'دور', 'از', 'پدر', 'پادشاه', 'فدريك', 'و', 'يگلماي', 'اول', '،', 'به', 'تاريخ', 'وارد', 'شده', 'بود', '.']"
4615,[18 16 12 12 12 12  0 16 12 12 22  5],"['او', 'به', 'عنوان', 'يك', 'پادشاه', 'سرباز', 'علاقهمند', 'به', 'ايدههاي', 'روشنگري', 'بود', '.']"
4616,[12 12  1 12  3 12  0 18 16 12 22  3 12 12 22  3 12 16 12 18 12 22  5],"['راهب', 'آينده', 'ناگهان', 'شريكان', 'و', 'همفكران', 'رمانتيك', 'خود', 'را', 'جمع', 'كرد', 'و', 'دايرهاي', 'تشكيل', 'داد', 'كه', 'كنوبلسدورف', 'در', 'داخل', 'آن', 'قرار', 'داشت', '.']"
4617,[16 12 12 12  0 16 12 12  0 22  5],"['در', 'سال', '1740', 'فدريك', 'دوم', 'به', 'بالاي', 'تخت', 'سلطنتي', 'ميرود', '.']"
4618,[12 12 22  3 12  3 12 12 16 12 22  5],"['مكنوبلدسدورف', 'تصميم', 'ميگيرد', 'كه', 'ساختمان', 'و', 'عمارت', 'دربار', 'را', 'تغيير', 'دهد', '.']"
4619,[ 3 18 12 16 12 16 12 12  3 12 12 22  5],"['درنتيجه', 'او', 'شروع', 'به', 'كار', 'روي', 'تجديد', 'بنا', 'و', 'نوسازي', 'ساختمان', 'كرد', '.']"
4620,[ 3 12  0 12 22 16 12 12 22  5],"['بنابراين', 'فدريك', 'دوم', 'تصميم', 'ميگيرد', 'در', 'پتسرام', 'سكونت', 'گزيند', '.']"
4621,[12 16 12 12  0 18 20 12 22  3 18 16 12 12 16 12 12 16 16 12 22  5],"['پتسرام', 'با', 'محل', 'اقامت', 'فعلي', 'او', 'خيلي', 'فرق', 'ميكرد', 'و', 'او', 'از', 'سال', '1744', 'تا', 'سال', '1751', 'را', 'در', 'پتسرام', 'گذرانيد', '.']"
4622,[12 12 16 12 12 16 12 12  0 12 22  5],"['كاخ', 'سانسوس', 'در', 'سال', '1990', 'در', 'فهرست', 'آثار', 'فرهنگي', 'قرار', 'گرفت', '.']"
4623,"[ 3 12 12 12 12 16 12  3 12 22  3 22 12 16 12 12  3 22 22  3 12 16 12 12
 18 16 12 12 16 12 12 22  5]","['اما', 'بازسازي', 'كاخ', 'سانسون', 'نظري', 'بين', 'فردريك', 'و', 'معمار', 'بود', 'كه', 'ميخواستند', 'كاخ', 'را', 'طبق', 'نقشهايي', 'كه', 'دارند', 'بسازند', 'و', 'فدريك', 'در', 'مورد', 'ايدههاي', 'خود', 'درباره', 'بازسازي', 'كاخ', 'به', 'معمار', 'توضيح', 'ميداد', '.']"
4624,[ 3 16 12 12 12 16 12  0 16 12 16 12  3 12 12 12 22  5],"['بنابراين', 'در', 'سال', '1746', 'معمار', 'به', 'طور', 'رسمي', 'از', 'كار', 'روي', 'طرح', 'و', 'احداث', 'كاخ', 'فاصله', 'گرفت', '.']"
4625,[ 3 12  0 12 18 16 12 22  5],"['اما', 'فردريك', 'دوم', 'معماري', 'خود', 'را', 'ادامه', 'داد', '.']"
4626,[ 3 16 12 12 12 12 16 12 22 16 12 12  0 16 12 12 12 12 12 22  5],"['وقتي', 'در', '16', 'سپتامبر', '1753', 'كنوبلسرورف', 'در', 'برلين', 'مرد', 'براي', 'پادشاه', 'نطق', 'شاهانهاي', 'در', '24', 'اكتبر', 'سال', '1745', 'قراات', 'كردند', '.']"
4627,[ 6 12 16 12 12 16 12 16 12 12 12 22  5],"['اين', 'امر', 'توسط', 'آكادمي', 'علوم', 'براي', 'تجليل', 'از', 'معمار', 'پادشاه', 'صورت', 'گرفت', '.']"
4628,[12  0 12 16 12  0 12 22  3 16 12 12  0 22  3 16 18 16 12  0 22  5],"['جشنهاي', 'سيصدساله', 'كنوبلسرورف', 'به', 'طور', 'وسيع', 'انجام', 'ميشود', 'كه', 'به', 'خاطر', 'اثر', 'تحقيقي', 'است', 'كه', 'از', 'او', 'به', 'جاي', 'مانده', 'است', '.']"
4629,[16 12 12 18 12 12 22  5  3 16 12 18 18 16 12 12 22  5],"['در', 'اصل', 'نام', 'او', 'كلاوديا', 'رايهاردت', 'است', '،', 'اما', 'در', 'دِرِزدِن', 'همه', 'او', 'را', 'واندا', 'صدا', 'ميكنند', '.']"
4630,[18  6 12 22  5 12 22 18 22  5],"['آنها', 'اين', 'طور', 'ميگويند', ':', 'واندا', 'است', 'شما', 'بياييد', '.']"
4631,[12 16 12 12 22  3 12 22  3 16 12  3 12  0 16 12 12 12  0 22  5],"['واندا', 'در', 'اصل', 'اسم', 'نيست', 'بلكه', 'شهرتي', 'است', 'كه', 'در', 'محيط', 'و', 'جمع', 'هنري', 'در', 'پايتخت', 'سرزمين', 'ساكسونها', 'مطرح', 'ميباشد', '.']"
4632,[12  3 12 12  0 12  3 12 22  5],"['نام', 'و', 'شهرت', 'واندا', 'داراي', 'سابقث', 'و', 'پيشينهاي', 'است', '.']"
4633,"[ 3 12 12  3  1 12 12 22  5  0 16 12 12 12  0 16 12 22  5 16 12  0 12  0
 18  6 12 16 22  3  3 22 12 22  3 12 22  5  1  0 12  3 12 22  5]","['وقتي', 'كلاوديا', 'رايهاردت', 'كه', 'اكنون', '36', 'سال', 'دارد', '،', 'موفق', 'به', 'اخذ', 'گواهينامه', 'پايان', 'تحصيلي', 'از', 'مدرسه', 'شد', '،', 'در', 'جمهوري', 'دموكراتيك', 'آلمان', 'سابق', 'او', 'اين', 'امكان', 'را', 'نداشت', 'كه', 'آنطوركه', 'ميخواهد', 'تحصيل', 'كند', 'و', 'هنرشناسي', 'بياموزد', '،', 'فورا', 'مشغول', 'كار', 'و', 'تحصيل', 'شود', '.']"
4634,[16 12  0 22  3 18 16 12 12 16 12 12 12 22  5],"['در', 'ابتدا', 'لازم', 'بود', 'كه', 'او', 'طي', 'يك', 'سال', 'در', 'يك', 'توليدي', 'كار', 'كند', '.']"
4635,[ 0 12 16 12  0  5  5  3  1  6 12  5 12  0 12 22  5],"['پخته', 'شدن', 'در', 'ديگ', 'كارگري', '،', '...', 'و', 'بالاخره', 'اين', 'ديگ', '،', 'كاخ', 'فرهنگي', 'درزدن', 'شد', '.']"
4636,[12 12  0  3  1  0 22  3 12 18 16  1 12 22  3  6 12 16  5 12  5 22  5],"['دِرِزدِن', 'شهر', 'قديمي', 'و', 'بسيار', 'قشنگي', 'است', 'كه', 'مردم', 'آن', 'را', 'خيلي', 'دوست', 'دارند', 'و', 'اين', 'شهر', 'را', '""', 'فلورانس', '""', 'مينامند', '.']"
4637,[12 16 12 12 12 22  5],"['كلاوديا', 'به', 'عنوان', 'پيشخدمت', 'كار', 'ميكرد', '.']"
4638,"[12 12  3 18 16 12 12 12 22  5 18 16 12 22  3 12  0 16 12 12 16 12 12 12
 16 12 12 22  5]","['يك', 'روز', 'كه', 'او', 'از', 'جمع', 'هنرمندان', 'پذيرايي', 'ميكرد', '،', 'يكي', 'از', 'هنرمندان', 'گفت', 'كه', 'كلاوديا', 'شبيه', 'به', 'پيشخدمت', 'واندا', 'در', 'فيلم', 'شبهاي', 'كبيري', 'به', 'كارگرداني', 'فليني', 'است', '.']"
4639,"[12  3 16  6 12  0 16 12  6 12  0 22  5 12 12 16 22  3  6 12 16 16 12 16
 12 18  0 22  5]","['كلاوديا', 'كه', 'تا', 'آن', 'زمان', 'موفق', 'به', 'ديدن', 'اين', 'فيلم', 'نشده', 'بود', '،', 'لقب', 'واندا', 'را', 'گرفت', 'و', 'اين', 'لقب', 'تا', 'به', 'اكنون', 'بر', 'روي', 'او', 'مانده', 'است', '.']"
4640,"[12  0 12 12 16 12 12 22  3  1  0  0  0 22  3 12 18 16 22  3  1 16  6 12
 12 22  5]","['داستان', 'تاريخي', 'ويلاي', 'ماريا', 'در', 'بلازويس', 'تاريخي', 'است', 'كه', 'تقريبا', 'افسانهاي', 'مطرح', 'شده', 'است', 'و', 'ارزش', 'آن', 'را', 'دارد', 'كه', 'بازهم', 'از', 'اين', 'تاريخ', 'صحبت', 'بشود', '.']"
4641,[12 12 12 12 12  1 22 12  3 12  0  0 16 22  5],"['واندا', 'دانشجوي', 'آينده', 'دانشكده', 'هنرشناسي', 'بهآساني', 'توانست', 'ويلا', 'يا', 'خانه', 'شخصي', 'نيمهويران', 'را', 'بگيرد', '.']"
4642,[ 6 12 16 12 12  0  0  0 22  3 12 12  3 12 16 16 18  0 22  5],"['اين', 'ويلا', 'در', 'نزديكي', 'پل', 'آبيرنگي', 'مستقر', 'شده', 'است', 'كه', 'تپه', 'بلازويس', 'و', 'لُشويس', 'را', 'به', 'هم', 'متصل', 'ميكند', '.']"
4643,"[12 16 12 12 12  0  0 22  3 16 18  0 16 16 12 22  3 12 16 12 12  0  0  0
 22  5]","['واندا', 'در', 'اينجا', 'يك', 'گالري', 'خصوصي', 'هنري', 'ساخت', 'و', 'در', 'آن', 'هنري', 'را', 'به', 'نمايش', 'گذاشت', 'كه', 'نمونهاش', 'در', 'زمان', 'آلمان', 'شرقي', 'واقع', 'نشده', 'بود', '.']"
4644,[ 1 22 16 12 12  3  1  1  0  0  0 22 12 22  5],"['امروز', 'ميتوان', 'به', 'ويلاي', 'ماريا', 'كه', 'بقدري', 'بسيار', 'زيبا', 'مستقر', 'شده', 'است', 'تماشا', 'كرد', '.']"
4645,[16 12  3 12 16 12 12  3 12  0 12 12 22  5 16 12 12 12 12  0  0 22  5],"['در', 'ترميمي', 'كه', 'بعد', 'از', 'تجديد', 'وحدت', 'و', 'پيوست', 'مجدد', 'آلمان', 'صورت', 'گرفت', '،', 'در', 'ويلا', 'ترتيب', 'يك', 'رستوران', 'بينراهي', 'داده', 'شد', '.']"
4646,[ 1  5  3 12  0 22  1 16  6 12  0 22  5],"['خوب', '،', 'امّا', 'واندا', 'ناچار', 'ميشود', 'متصلا', 'از', 'اين', 'مكان', 'جدا', 'بشود', '.']"
4647,[16 12 12  6 12  3 16 18 12  0 12 12 22  5 12 12 12 22  5],"['در', 'ابتدا', 'مالكين', 'اين', 'ساختمان', 'كه', 'در', 'آن', 'هنر', 'نمونهاي', 'واندا', 'قرار', 'داشت', '،', 'دو', 'بار', 'عوض', 'شدند', '.']"
4648,"[12  1  5  1 12  0 18 16 16 12  3 16 12 12  0 12 12 22  5  0 22  5 12  3
 20 16 12  1 12 22  5]","['واندا', 'بالاخره', '،', 'گويا', 'آپارتمان', 'داامي', 'خود', 'را', 'در', 'رنيسگاس', 'كه', 'در', 'مركز', 'قسمت', 'جديد', 'درزدن', 'قرار', 'داشت', '،', 'پيدا', 'كرد', '،', 'جايي', 'كه', 'خيلي', 'از', 'هنرمندان', 'آنجا', 'زندگي', 'ميكنند', '.']"
4649,[ 3 12 12  3 12  5 12 12  0 22  5 12 12 22  3 16 12  0 22 22  5],"['اما', 'گالري', 'آوتوگن', 'آنطوركه', 'واندا', '،', 'صاحبش', 'اعلام', 'كرده', 'است', '،', 'چهار', 'سال', 'است', 'كه', 'براي', 'فروش', 'سپرده', 'شده', 'است', '.']"
4650,[12 12 22  3  6 12  0 18 16 16  6 12  0 22  5],"['واندا', 'توضيح', 'داد', 'كه', 'چه', 'علت', 'قانعكننده', 'او', 'را', 'به', 'اين', 'كار', 'وادار', 'ميكند', '.']"
4651,"[12 22  3 12 12 12 16 18  1  0 12 22  5  3 16 12 12 12 22 12 12 16 22  3
 16 16 12  0  0  3 12  0  0 16 12 12 22  5]","['واندا', 'ميداند', 'كه', 'نقش', 'مخالفين', 'نسبت', 'به', 'او', 'بسيار', 'خوب', 'ايفاأ', 'ميشود', '،', 'ازاينرو', 'از', 'روي', 'لجاجت', 'سعي', 'ميكند', 'قالب', 'ديوار', 'را', 'بشكافد', 'و', 'بر', 'عليه', 'هنر', 'نمونهاي', 'مدرن', 'و', 'فضاهاي', 'اختصاصي', 'مدرن', 'در', 'خِلِرو', 'مبارزه', 'كند', '.']"
4652,"[16 12 12  0 16  0 12 16 12 16 12 12  3 12  0 16 12 12  5 12 12 12 16 12
 12 12  0 22  5]","['در', 'آغاز', 'قرن', 'بيستم', 'براي', 'اولين', 'بار', 'در', 'آلمان', 'به', 'علت', 'تمايلات', 'و', 'گرايشات', 'اصلاحطلبانه', 'در', 'احداث', 'مسكن', '،', 'حوزث', 'باغداري', 'خِلِرو', 'در', 'حوالي', 'شهر', 'درزدن', 'ساخته', 'شد', '.']"
4653,"[16 12 12 12 12  5  0 12 16 12 12 12  0  0 22  3 16 12  0  0  3  0  5  0
  3  0 22  5]","['بر', 'اساس', 'پروژث', 'يك', 'آرشيتكت', '،', 'هنريش', 'تسنف', 'براي', 'خِلِرو', 'يك', 'مركز', 'فرهنگي', 'ساخته', 'بود', 'كه', 'بين', 'هياتهاي', 'نامدار', 'ادبي', 'و', 'فرهنگي', '،', 'مشهور', 'و', 'معروف', 'بود', '.']"
4654,"[12 12  5 12 12  5 12 12  5 12 12 12  5 12 12  5 12  5  5 16 21 12 22  3
 16 12  0 12  0 22  5]","['ماكس', 'رينهارد', '،', 'جرج', 'برناردشو', '،', 'يوپتن', 'سينكلر', '،', 'راينر', 'ماريا', 'ريلك', '،', 'اسكار', 'ككشكا', '،', 'الزالاسكرشوار', '،', '...', 'از', 'جمله', 'كساني', 'بودند', 'كه', 'به', 'مركز', 'فرهنگي', 'خلرو', 'آمده', 'بودند', '.']"
4655,[16 12 12 12  3 12 12  0  0 12 12  0 12  0 16 12 12  0 22  5],"['در', 'زمان', 'ناسيونال', 'سوسياليستها', 'و', 'حكمفرمايي', 'حزب', 'سوسياليست', 'متحدث', 'آلمان', 'ساختمان', 'خرابشدث', 'مركز', 'فرهنگي', 'به', 'ويرانهاي', 'تبديل', 'شده', 'بود', '.']"
4656,"[16 12 12 16 12 12  3 12 12  5 12 16 12 22  3  1  3  1 12 16 12  3 12 12
 22  5]","['از', 'سال', '1992', 'در', 'مورد', 'ترميم', 'و', 'احياأ', 'ساختمان', '،', 'صحبتهايي', 'از', 'سر', 'گرفتند', 'و', 'رفتهرفته', 'و', 'گامبه', 'شروع', 'به', 'ترميم', 'و', 'احياأ', 'ساختمان', 'كردند', '.']"
4657,"[ 3 12  1 12 12 16 12 12 16 12  3 12 12  0 22  5  3 16 12 18  5 12  0  3
  0 16 12  0 22  3  6 12 16 12 12 12  0 22  5]","['اگرچه', 'كساني', 'مانند', 'فوند', 'گتي', 'براي', 'كار', 'ترميم', 'تا', 'حد', 'و', 'اندازهاي', 'مساعدت', 'مالي', 'كردند', '،', 'اما', 'با', 'وجود', 'اين', '،', 'پول', 'بيشتر', 'و', 'بيش', 'از', 'حدي', 'لازم', 'بود', 'و', 'اين', 'مساعدتها', 'براي', 'كار', 'ترميم', 'ساختمان', 'كافي', 'نبود', '.']"
4658,[12  1 16 12  5 12  3 12  5 12 12  0 12 16 16 12  0 16 12 12 22  5],"['واندا', 'متفقا', 'با', 'شريكانش', ')', 'كارگردان', 'و', 'تؤترشناس', '(', 'ساختمان', 'مركز', 'فرهنگي', 'خلرو', 'را', 'به', 'زندگي', 'مملو', 'از', 'خلاقيتها', 'تبديل', 'كرد', '.']"
4659,"[16 12  0  5  1  5 16 12 12 12  3 12 12  5 12  0  5 12 12  5 12  0  5  3
 16 12  0 22 22  5 12 22  5]","['در', 'تابستان', 'گذشته', '،', 'اينجا', '،', 'روي', 'آثار', 'لاون', 'گلوپ', 'و', 'هنسي', 'اسپرو', ')', 'تاريخ', 'فرهنگي', '،', 'شمارث', '5', '،', '1998', 'ميلادي', '(', 'كه', 'از', 'نيويورك', 'آورده', 'شده', 'بود', '،', 'كار', 'ميكردند', '.']"
4660,"[12 12  3 12  0  5  1  5 16 12  3 16 12 12  3 12  0  0 12 12 22  5  1 16
 12 12 12  0 22 22  5]","['فرهنگستان', 'علوم', 'و', 'آكادمي', 'تابستاني', '،', 'امسال', ')', 'براي', 'هنرمنداني', 'كه', 'در', 'رشته', 'تاتر', 'و', 'سيستم', 'جهاني', 'الكترونيكي', 'اينترنت', 'كار', 'ميكنند', '(', 'رسما', 'به', 'مدت', '20', 'ساعت', 'باز', 'خواهد', 'بود', '.']"
4661,[12 16 12  0  3  0 16 12 12 12 16 12  0 16 12 22  5],"['واندا', 'به', 'طور', 'مداوم', 'و', 'پيوسته', 'در', 'جريان', 'جستجوي', 'پول', 'براي', 'مركز', 'فرهنگي', 'در', 'خلرو', 'ميباشد', '.']"
4662,"[18 16 12 12  0  1 22  5 18 22  1  1 16 12 12  3 12  0 22  3  6 12 16 16
 12 12 12  3 12  0  3 12  0 12 22  5]","['او', 'در', 'مورد', 'آرزوي', 'قلبياش', 'چنين', 'ميگويد', ':', 'ما', 'بايد', 'مجددا', 'بيشتر', 'به', 'سوي', 'هنر', 'و', 'زندگي', 'هنري', 'بازگرديم', 'و', 'اين', 'هنر', 'را', 'با', 'مهارت', 'ايجاد', 'رفاه', 'و', 'كاميابي', 'مالي', 'و', 'دنياي', 'مادي', 'اشتباه', 'نگيريم', '.']"
